INFO: Obtaining the 10 best outliers for parser IBM NY (Yorktown Heights) in subsets of size 10 for a sampling size of 1000000
INFO: Showing outliers for Labeled Attachment Score (LAS)

| Subset                                                                                                                  |  Position  |
| ('gl_ctg', 'cs_pdt', 'ja_gsd', 'pcm_nsc', 'bxr_bdt', 'ja_modern', 'hu_szeged', 'th_pud', 'cs_pud', 'kk_ktb')        |     18     |
| ('kk_ktb', 'bxr_bdt', 'kmr_mg', 'hsb_ufal', 'fo_oft', 'gl_ctg', 'th_pud', 'tr_imst', 'he_htb', 'af_afribooms')      |     19     |
| ('ja_modern', 'fo_oft', 'fa_seraji', 'hy_armtdp', 'br_keb', 'cs_pud', 'he_htb', 'cs_fictree', 'bxr_bdt', 'kk_ktb')  |     19     |
| ('bxr_bdt', 'fro_srcmf', 'pcm_nsc', 'en_gum', 'en_pud', 'zh_gsd', 'fo_oft', 'cs_pud', 'vi_vtb', 'hsb_ufal')         |     19     |
| ('ja_modern', 'hu_szeged', 'ru_syntagrus', 'th_pud', 'id_gsd', 'kmr_mg', 'kk_ktb', 'fo_oft', 'cs_pud', 'bxr_bdt')   |     19     |
| ('gl_ctg', 'sk_snk', 'id_gsd', 'bxr_bdt', 'ro_rrt', 'fo_oft', 'kk_ktb', 'pcm_nsc', 'hu_szeged', 'br_keb')           |     19     |
| ('hy_armtdp', 'cs_pud', 'bxr_bdt', 'br_keb', 'pcm_nsc', 'kmr_mg', 'ja_gsd', 'nl_alpino', 'vi_vtb', 'hsb_ufal')      |     19     |
| ('cs_pdt', 'ko_gsd', 'cs_pud', 'kmr_mg', 'sv_pud', 'th_pud', 'kk_ktb', 'ga_idt', 'hy_armtdp', 'bxr_bdt')            |     20     |
| ('it_postwita', 'br_keb', 'cs_pdt', 'fro_srcmf', 'bxr_bdt', 'id_gsd', 'no_bokmaal', 'kk_ktb', 'en_lines', 'ug_udt') |     20     |

INFO: Showing outliers for Sentence segmentation

| Subset                                                                                                                                |  Position  |
|---------------------------------------------------------------------------------------------------------------------------------------|------------|
| ('ro_rrt', 'fro_srcmf', 'br_keb', 'hsb_ufal', 'grc_perseus', 'en_pud', 'bxr_bdt', 'no_bokmaal', 'cs_pdt', 'ar_padt')                  |     1      |
| ('hy_armtdp', 'lv_lvtb', 'ca_ancora', 'no_nynorsk', 'gl_treegal', 'ar_padt', 'hu_szeged', 'cs_fictree', 'la_proiel', 'cs_cac')        |     1      |
| ('sk_snk', 'fr_spoken', 'no_nynorsk', 'zh_gsd', 'fro_srcmf', 'hi_hdtb', 'it_postwita', 'cs_cac', 'gl_treegal', 'pl_sz')               |     1      |
| ('cs_pud', 'ko_kaist', 'grc_perseus', 'nl_alpino', 'sr_set', 'cs_pdt', 'hsb_ufal', 'hu_szeged', 'en_lines', 'la_proiel')              |     1      |
| ('sme_giella', 'da_ddt', 'fa_seraji', 'it_postwita', 'fo_oft', 'ar_padt', 'hi_hdtb', 'ja_modern', 'hu_szeged', 'nl_lassysmall')       |     1      |
| ('da_ddt', 'no_nynorsklia', 'ko_kaist', 'ru_taiga', 'hu_szeged', 'br_keb', 'pl_lfg', 'la_ittb', 'la_proiel', 'eu_bdt')                |     1      |
| ('hu_szeged', 'it_postwita', 'tr_imst', 'sv_talbanken', 'br_keb', 'en_gum', 'ru_taiga', 'ru_syntagrus', 'hi_hdtb', 'fr_sequoia')      |     1      |
| ('fa_seraji', 'it_postwita', 'no_nynorsklia', 'hsb_ufal', 'ca_ancora', 'ru_syntagrus', 'es_ancora', 'fo_oft', 'ur_udtb', 'nl_alpino') |     1      |
| ('la_proiel', 'ru_syntagrus', 'ru_taiga', 'cs_cac', 'lv_lvtb', 'ur_udtb', 'ja_modern', 'pl_sz', 'hi_hdtb', 'nl_alpino')               |     1      |
| ('en_ewt', 'la_proiel', 'et_edt', 'id_gsd', 'ga_idt', 'hr_set', 'it_postwita', 'ro_rrt', 'ru_taiga', 'el_gdt')                        |     1      |

INFO: Showing outliers for Word segmentation

| Subset                                                                                                                               |  Position  |
|--------------------------------------------------------------------------------------------------------------------------------------|------------|
| ('it_isdt', 'fo_oft', 'sv_pud', 'la_ittb', 'ru_syntagrus', 'cs_pdt', 'af_afribooms', 'fa_seraji', 'pl_sz', 'kk_ktb')                 |     1      |
| ('fi_pud', 'hy_armtdp', 'no_nynorsk', 'en_lines', 'nl_alpino', 'sr_set', 'ko_gsd', 'grc_proiel', 'en_ewt', 'sv_pud')                 |     1      |
| ('no_bokmaal', 'eu_bdt', 'lv_lvtb', 'ru_syntagrus', 'hy_armtdp', 'it_isdt', 'el_gdt', 'id_gsd', 'sv_pud', 'sl_ssj')                  |     1      |
| ('fa_seraji', 'nl_alpino', 'sl_sst', 'grc_perseus', 'la_ittb', 'kmr_mg', 'cs_pud', 'ca_ancora', 'hy_armtdp', 'el_gdt')               |     1      |
| ('hy_armtdp', 'hr_set', 'fr_gsd', 'cu_proiel', 'it_postwita', 'ca_ancora', 'no_nynorsklia', 'no_nynorsk', 'fr_spoken', 'fr_sequoia') |     1      |
| ('la_perseus', 'hsb_ufal', 'kmr_mg', 'it_isdt', 'da_ddt', 'no_nynorsklia', 'tr_imst', 'sk_snk', 'fi_ftb', 'sv_lines')                |     1      |
| ('af_afribooms', 'ro_rrt', 'id_gsd', 'de_gsd', 'sl_ssj', 'bxr_bdt', 'ru_syntagrus', 'tr_imst', 'gl_ctg', 'got_proiel')               |     1      |
| ('tr_imst', 'af_afribooms', 'en_gum', 'no_nynorsklia', 'bxr_bdt', 'ru_syntagrus', 'cs_fictree', 'fi_pud', 'got_proiel', 'en_pud')    |     1      |
| ('hy_armtdp', 'hr_set', 'sr_set', 'cs_fictree', 'sv_lines', 'ug_udt', 'de_gsd', 'bg_btb', 'no_bokmaal', 'grc_proiel')                |     1      |
| ('br_keb', 'fr_sequoia', 'pl_lfg', 'cs_pdt', 'hu_szeged', 'sv_pud', 'en_gum', 'got_proiel', 'ca_ancora', 'id_gsd')                   |     1      |

INFO: Showing outliers for Tokenization

| Subset                                                                                                                               |  Position  |
|--------------------------------------------------------------------------------------------------------------------------------------|------------|
| ('it_isdt', 'fo_oft', 'sv_pud', 'la_ittb', 'ru_syntagrus', 'cs_pdt', 'af_afribooms', 'fa_seraji', 'pl_sz', 'kk_ktb')                 |     1      |
| ('kmr_mg', 'ko_gsd', 'sv_talbanken', 'sv_lines', 'sk_snk', 'hsb_ufal', 'ar_padt', 'no_nynorsklia', 'grc_proiel', 'cs_pdt')           |     1      |
| ('fi_pud', 'hy_armtdp', 'no_nynorsk', 'en_lines', 'nl_alpino', 'sr_set', 'ko_gsd', 'grc_proiel', 'en_ewt', 'sv_pud')                 |     1      |
| ('gl_treegal', 'fr_gsd', 'uk_iu', 'sv_pud', 'bg_btb', 'la_ittb', 'bxr_bdt', 'fo_oft', 'en_ewt', 'cs_pud')                            |     1      |
| ('no_bokmaal', 'eu_bdt', 'lv_lvtb', 'ru_syntagrus', 'hy_armtdp', 'it_isdt', 'el_gdt', 'id_gsd', 'sv_pud', 'sl_ssj')                  |     1      |
| ('fa_seraji', 'nl_alpino', 'sl_sst', 'grc_perseus', 'la_ittb', 'kmr_mg', 'cs_pud', 'ca_ancora', 'hy_armtdp', 'el_gdt')               |     1      |
| ('sv_lines', 'tr_imst', 'bxr_bdt', 'no_nynorsklia', 'ga_idt', 'kmr_mg', 'fr_sequoia', 'cs_fictree', 'pl_lfg', 'sv_talbanken')        |     1      |
| ('hy_armtdp', 'hr_set', 'fr_gsd', 'cu_proiel', 'it_postwita', 'ca_ancora', 'no_nynorsklia', 'no_nynorsk', 'fr_spoken', 'fr_sequoia') |     1      |
| ('la_perseus', 'hsb_ufal', 'kmr_mg', 'it_isdt', 'da_ddt', 'no_nynorsklia', 'tr_imst', 'sk_snk', 'fi_ftb', 'sv_lines')                |     1      |
| ('de_gsd', 'he_htb', 'hr_set', 'grc_proiel', 'sk_snk', 'pt_bosque', 'ko_kaist', 'no_nynorsk', 'kmr_mg', 'nl_lassysmall')             |     1      |
