INFO: Obtaining the 10 worst outliers for parser UDPipe Future (Praha) in subsets of size 10 for a sampling size of 1000000
INFO: Showing outliers for Labeled Attachment Score (LAS)

| Subset                                                                                                                |  Position  |
| ('grc_proiel', 'th_pud', 'fro_srcmf', 'ko_gsd', 'sr_set', 'fr_gsd', 'no_nynorsklia', 'hy_armtdp', 'pcm_nsc', 'kmr_mg')          |     19     |
| ('hy_armtdp', 'ru_taiga', 'el_gdt', 'fr_spoken', 'pcm_nsc', 'tr_imst', 'pt_bosque', 'id_gsd', 'kmr_mg', 'sv_lines')             |     19     |
| ('fi_pud', 'hy_armtdp', 'ca_ancora', 'ro_rrt', 'pt_bosque', 'et_edt', 'pcm_nsc', 'ur_udtb', 'fr_spoken', 'es_ancora')           |     19     |
| ('hy_armtdp', 'no_nynorsklia', 'nl_alpino', 'br_keb', 'el_gdt', 'no_bokmaal', 'pcm_nsc', 'kmr_mg', 'sv_lines', 'cs_fictree')    |     19     |
| ('da_ddt', 'kmr_mg', 'hy_armtdp', 'pcm_nsc', 'ru_taiga', 'id_gsd', 'ur_udtb', 'nl_lassysmall', 'hi_hdtb', 'cs_pud')             |     19     |

INFO: Showing outliers for Lemmatization

| Subset                                                                                                                          |  Position  |
|---------------------------------------------------------------------------------------------------------------------------------|------------|
| ('bg_btb', 'en_pud', 'cs_fictree', 'en_lines', 'th_pud', 'el_gdt', 'grc_proiel', 'sme_giella', 'kmr_mg', 'cu_proiel')           |     20     |
| ('grc_perseus', 'ja_gsd', 'fr_gsd', 'cu_proiel', 'hy_armtdp', 'no_nynorsklia', 'en_lines', 'sme_giella', 'th_pud', 'nl_alpino') |     19     |
| ('eu_bdt', 'he_htb', 'cs_fictree', 'af_afribooms', 'grc_proiel', 'hy_armtdp', 'fr_gsd', 'el_gdt', 'hr_set', 'la_ittb')          |     19     |
| ('la_ittb', 'nl_alpino', 'he_htb', 'la_perseus', 'fro_srcmf', 'la_proiel', 'hy_armtdp', 'fa_seraji', 'ug_udt', 'cs_fictree')    |     19     |
| ('he_htb', 'cs_pud', 'kmr_mg', 'fr_spoken', 'sr_set', 'ru_taiga', 'nl_lassysmall', 'th_pud', 'sme_giella', 'grc_perseus')       |     19     |
| ('en_gum', 'grc_proiel', 'kmr_mg', 'pl_sz', 'cu_proiel', 'hy_armtdp', 'grc_perseus', 'tr_imst', 'sv_pud', 'en_pud')             |     19     |
| ('grc_proiel', 'ru_taiga', 'kmr_mg', 'ur_udtb', 'fro_srcmf', 'la_perseus', 'sme_giella', 'la_ittb', 'sl_ssj', 'sl_sst')         |     19     |
| ('ja_modern', 'en_pud', 'es_ancora', 'he_htb', 'sme_giella', 'ug_udt', 'hi_hdtb', 'kmr_mg', 'hy_armtdp', 'la_perseus')          |     19     |
| ('grc_proiel', 'fr_gsd', 'got_proiel', 'hy_armtdp', 'da_ddt', 'ru_taiga', 'fro_srcmf', 'grc_perseus', 'en_gum', 'sl_sst')       |     19     |
| ('no_nynorsklia', 'kmr_mg', 'en_pud', 'fa_seraji', 'la_perseus', 'cu_proiel', 'fr_spoken', 'cs_pud', 'sme_giella', 'fro_srcmf') |     19     |

INFO: Showing outliers for Sentence segmentation

| Subset                                                                                                                 |  Position  |
|------------------------------------------------------------------------------------------------------------------------|------------|
| ('en_pud', 'pl_lfg', 'el_gdt', 'sv_lines', 'fi_ftb', 'ca_ancora', 'sv_pud', 'hu_szeged', 'en_gum', 'ko_kaist')         |     24     |
| ('en_lines', 'af_afribooms', 'es_ancora', 'pcm_nsc', 'cs_cac', 'cs_fictree', 'eu_bdt', 'th_pud', 'hr_set', 'zh_gsd')   |     24     |
| ('vi_vtb', 'sv_pud', 'ur_udtb', 'ko_kaist', 'no_bokmaal', 'zh_gsd', 'cs_cac', 'en_gum', 'af_afribooms', 'bg_btb')      |     24     |
| ('tr_imst', 'zh_gsd', 'ko_gsd', 'nl_alpino', 'no_bokmaal', 'th_pud', 'sv_pud', 'hr_set', 'no_nynorsk', 'pt_bosque')    |     24     |
| ('ko_kaist', 'hr_set', 'zh_gsd', 'ur_udtb', 'fr_gsd', 'sv_talbanken', 'pl_sz', 'sk_snk', 'sv_pud', 'sv_lines')         |     24     |
| ('la_proiel', 'hi_hdtb', 'hu_szeged', 'sv_pud', 'fi_ftb', 'cs_cac', 'la_ittb', 'ca_ancora', 'cs_fictree', 'de_gsd')    |     24     |
| ('fa_seraji', 'hi_hdtb', 'tr_imst', 'sv_pud', 'fr_gsd', 'cs_pdt', 'en_ewt', 'zh_gsd', 'pl_sz', 'cs_fictree')           |     24     |
| ('ca_ancora', 'pl_sz', 'en_lines', 'af_afribooms', 'pl_lfg', 'nl_alpino', 'ur_udtb', 'got_proiel', 'en_gum', 'zh_gsd') |     24     |
| ('sv_talbanken', 'kmr_mg', 'pcm_nsc', 'sv_pud', 'grc_perseus', 'es_ancora', 'de_gsd', 'ko_kaist', 'pl_sz', 'zh_gsd')   |     24     |
